ts_s,pid,tid,fs_magic,device_id,inode_id,op,total_time,total_requests,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7
2025-08-27 14:09:17.667145,838,15305,16914836,0,5879,0,45852,30,14,16,0,0,0,0,0,0
2025-08-27 14:09:17.667145,12972,13527,1346981957,0,56613,1,214531,20,0,13,7,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59713,0,122132,38,13,21,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59600,0,389145,92,33,46,13,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,1397703499,0,57114,0,2162,1,0,1,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,70807,1,1028743,28,0,1,27,0,0,0,0,0
2025-08-27 14:09:17.667145,13116,13757,1397703499,0,59699,0,485694,78,2,69,7,0,0,0,0,0
2025-08-27 14:09:17.667145,13116,13757,1397703499,0,59699,1,2795296,77,0,0,77,0,0,0,0,0
2025-08-27 14:09:17.667145,16451,16458,1346981957,0,69629,0,10699,9,4,5,0,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,16914836,0,5879,0,22105,18,10,8,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16537,1397703499,0,70045,1,216548,5,0,0,5,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,70802,0,95905,33,2,31,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1346981957,0,56673,1,315542,37,4,23,10,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59600,1,1483891,39,0,0,38,1,0,0,0,0
2025-08-27 14:09:17.667145,13253,16540,1397703499,0,70045,0,9998,5,0,5,0,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,1397703499,0,57963,0,21450,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,70807,0,119478,52,13,39,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13670,1397703499,0,70082,0,31100,12,3,9,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,59713,1,409525,13,0,0,13,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,16577,1346981957,0,56711,1,582249,39,0,6,33,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,59600,0,685920,130,31,80,19,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59392,0,111968,38,9,28,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16539,1397703499,0,70045,1,156733,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16579,1397703499,0,70808,0,55561,26,13,13,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,17579,1397703499,0,70082,0,280696,38,8,21,9,0,0,0,0,0
2025-08-27 14:09:17.667145,12720,12720,16914836,0,5598,1,519771,78,1,66,11,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13671,1397703499,0,70082,0,249198,66,18,44,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16579,1346981957,0,57676,1,53609,6,0,4,2,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13666,1397703499,0,70082,1,700925,20,0,0,20,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59555,1,4442240,132,0,0,130,2,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59555,0,2421491,281,79,162,36,4,0,0,0,0
2025-08-27 14:09:17.667145,13253,16543,1397703499,0,70045,0,7750,5,1,4,0,0,0,0,0,0
2025-08-27 14:09:17.667145,12758,12877,1346981957,0,56673,0,567331,181,76,99,6,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59713,1,513160,14,0,0,14,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59713,1,936518,24,0,0,23,1,0,0,0,0
2025-08-27 14:09:17.667145,12779,12814,1346981957,0,56706,0,196827,78,27,49,2,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15305,16914836,0,5612,0,134744,63,29,32,2,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,13753,1397703499,0,59714,1,78545,2,0,0,2,0,0,0,0,0
2025-08-27 14:09:17.667145,12779,12814,16914836,0,5622,1,327604,39,0,30,9,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16544,1397703499,0,70045,0,9855,5,0,5,0,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,16914836,0,5612,0,81661,63,30,33,0,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,5637,0,86574,26,10,13,3,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,59713,1,1139841,27,0,0,26,1,0,0,0,0
2025-08-27 14:09:17.667145,12825,12925,1346981957,0,56711,0,226186,78,26,47,5,0,0,0,0,0
2025-08-27 14:09:17.667145,13192,13201,1346981957,0,57676,0,175238,78,36,39,3,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13670,1397703499,0,70082,1,216272,7,0,0,7,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59555,0,1274360,246,74,141,31,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,1397703499,0,56146,0,4155,1,0,1,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13116,16575,1346981957,0,56706,1,219050,16,0,4,12,0,0,0,0,0
2025-08-27 14:09:17.667145,16451,16458,16914836,0,6463,1,23295,5,0,4,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59600,1,1424977,42,0,0,41,1,0,0,0,0
2025-08-27 14:09:17.667145,13253,16545,1397703499,0,70045,1,165352,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,16914836,0,5637,0,35017,20,9,10,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16542,1397703499,0,70045,0,10125,3,1,2,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16541,1397703499,0,70045,0,4599,3,1,2,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,70802,0,123501,35,4,30,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16538,1397703499,0,70045,0,3558,3,1,2,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13671,1397703499,0,59289,1,6317994,195,0,0,191,4,0,0,0,0
2025-08-27 14:09:17.667145,13095,13670,1397703499,0,59289,0,357345,58,13,39,5,1,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,16914836,0,5622,0,39516,28,15,13,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16542,1397703499,0,70045,1,131464,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16535,1397703499,0,70045,0,56552,19,2,17,0,0,0,0,0,0
2025-08-27 14:09:17.667145,12972,12972,1397703499,0,59601,0,761590,155,4,142,9,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,13752,1397703499,0,59714,1,19047,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,13756,1397703499,0,59714,0,1175025,79,3,71,4,1,0,0,0,0
2025-08-27 14:09:17.667145,13253,16535,1397703499,0,70808,1,738394,24,0,0,24,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,70802,1,833729,20,0,0,20,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,13756,1397703499,0,70887,1,1022134,33,0,0,33,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,1397703499,0,58241,0,2183,1,0,1,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1346981957,0,56673,1,196897,22,1,14,7,0,0,0,0,0
2025-08-27 14:09:17.667145,13449,13449,1397703499,0,70799,0,524595,78,4,66,7,1,0,0,0,0
2025-08-27 14:09:17.667145,13120,13752,1397703499,0,70887,0,24138,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59600,0,461719,97,18,68,11,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1346981957,0,56673,1,192590,22,2,11,9,0,0,0,0,0
2025-08-27 14:09:17.667145,12825,12925,16914836,0,5637,1,368291,39,0,26,13,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,70807,1,841831,22,0,0,22,0,0,0,0,0
2025-08-27 14:09:17.667145,13116,16576,1346981957,0,56706,1,344553,23,0,2,21,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16579,1397703499,0,70808,1,465605,15,0,0,15,0,0,0,0,0
2025-08-27 14:09:17.667145,12720,12720,1346981957,0,56613,0,241207,156,63,92,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16540,1397703499,0,70045,1,179485,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,12972,12972,1397703499,0,59601,1,6432091,206,0,0,206,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16538,1397703499,0,70045,1,118891,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15305,16914836,0,5637,0,38755,32,14,18,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,13756,1397703499,0,70887,0,235661,43,2,37,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,59555,1,2404718,83,0,1,82,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16535,1397703499,0,70808,0,152073,56,23,31,2,0,0,0,0,0
2025-08-27 14:09:17.667145,12856,12856,1397703499,0,70049,1,1383122,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,59600,1,843004,27,0,0,27,0,0,0,0,0
2025-08-27 14:09:17.667145,12758,12877,16914836,0,5612,1,820429,96,6,72,18,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16539,1397703499,0,70045,0,6026,4,1,3,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13671,1397703499,0,70082,1,675218,19,0,0,19,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16579,1397703499,0,70045,0,21317,6,1,5,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,59713,0,128714,52,16,34,2,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,70807,1,765717,19,0,0,19,0,0,0,0,0
2025-08-27 14:09:17.667145,13449,13449,1397703499,0,70801,0,2223284,149,7,64,78,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59392,1,680203,23,0,0,23,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,16577,1397703499,0,70887,1,1656275,43,0,0,43,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,70807,0,86322,30,6,23,1,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,5598,0,99354,54,26,26,2,0,0,0,0,0
2025-08-27 14:09:17.667145,838,15375,1397703499,0,56843,0,2800,1,0,1,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1346981957,0,56673,1,327334,36,0,18,18,0,0,0,0,0
2025-08-27 14:09:17.667145,12856,12856,1397703499,0,70049,0,172608,39,2,36,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,70802,1,959018,21,0,0,21,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,59555,1,5408830,162,0,0,160,2,0,0,0,0
2025-08-27 14:09:17.667145,12972,13530,1346981957,0,56613,1,161208,19,0,15,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13192,13201,16914836,0,5879,1,425754,39,0,29,9,1,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59713,0,158675,46,14,29,3,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16536,1397703499,0,70045,0,6916,4,0,4,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13449,13449,1397703499,0,70799,1,2842447,78,0,0,78,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,70802,1,674581,17,0,0,17,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,5612,0,76965,50,25,24,1,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,1397703499,0,69608,1,33538,3,0,2,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,59392,1,520327,15,0,0,15,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13666,1397703499,0,59289,0,1089721,204,51,130,23,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13495,1397703499,0,59600,1,1471705,48,0,0,48,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16578,1397703499,0,70808,1,1272119,39,0,0,38,1,0,0,0,0
2025-08-27 14:09:17.667145,13253,16578,1346981957,0,57676,1,180390,15,0,8,7,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,17579,1397703499,0,70082,1,804902,25,0,0,25,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16578,1397703499,0,70045,0,68100,14,2,11,1,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16536,1397703499,0,70045,1,108514,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,70807,0,98265,44,14,30,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13019,1397703499,0,59392,0,108874,44,19,24,1,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,5622,0,41480,26,12,14,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16545,1397703499,0,70045,0,4755,3,0,3,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16535,1346981957,0,57676,1,191957,18,0,12,6,0,0,0,0,0
2025-08-27 14:09:17.667145,13095,13671,1397703499,0,59289,0,1828523,367,87,237,42,1,0,0,0,0
2025-08-27 14:09:17.667145,13019,13494,1397703499,0,70802,0,61993,26,5,20,1,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,5879,0,60790,30,6,24,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,70802,0,68991,23,0,23,0,0,0,0,0,0
2025-08-27 14:09:17.667145,838,12627,16914836,0,6463,0,5009,4,2,2,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13120,16577,1397703499,0,59714,1,1411367,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:17.667145,16436,16438,1397703499,0,69679,0,16611,6,3,3,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16541,1397703499,0,70045,1,146865,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,70807,0,79687,30,5,25,0,0,0,0,0,0
2025-08-27 14:09:17.667145,13019,13672,1397703499,0,70807,1,405417,10,0,0,10,0,0,0,0,0
2025-08-27 14:09:17.667145,16474,16474,1346981957,0,69629,1,75204,15,6,5,4,0,0,0,0,0
2025-08-27 14:09:17.667145,13253,16543,1397703499,0,70045,1,171929,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:17.667145,16474,16474,1397703499,0,69758,0,1482449,145,13,86,46,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,17579,1397703499,0,59289,1,3843343,118,0,1,116,1,0,0,0,0
2025-08-27 14:09:18.667145,13120,16577,1397703499,0,70887,1,2086465,41,0,0,40,1,0,0,0,0
2025-08-27 14:09:18.667145,13120,13752,1397703499,0,70887,1,91889,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:18.667145,12720,12720,1346981957,0,56613,0,301905,154,63,89,2,0,0,0,0,0
2025-08-27 14:09:18.667145,838,12627,16914836,0,5612,0,229942,56,24,28,3,1,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59555,0,1398421,243,69,146,25,3,0,0,0,0
2025-08-27 14:09:18.667145,12972,13528,1346981957,0,56613,1,132826,19,0,17,2,0,0,0,0,0
2025-08-27 14:09:18.667145,12972,13530,1346981957,0,56613,1,208593,20,0,14,6,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,17579,1397703499,0,70082,0,183645,32,9,18,5,0,0,0,0,0
2025-08-27 14:09:18.667145,12972,13529,1346981957,0,56613,1,189507,20,0,14,6,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13670,1397703499,0,70082,1,1225992,29,0,0,28,1,0,0,0,0
2025-08-27 14:09:18.667145,12779,12814,16914836,0,5622,1,384842,39,0,24,15,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59392,1,1719921,37,0,0,35,2,0,0,0,0
2025-08-27 14:09:18.667145,838,12627,16914836,0,5637,0,129523,30,15,12,3,0,0,0,0,0
2025-08-27 14:09:18.667145,12972,12972,1397703499,0,59601,1,7091248,217,0,0,216,1,0,0,0,0
2025-08-27 14:09:18.667145,838,15375,16914836,0,5612,0,229816,91,35,54,2,0,0,0,0,0
2025-08-27 14:09:18.667145,838,12627,16914836,0,5879,0,30462,20,7,13,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,17579,1397703499,0,70082,1,367656,11,0,0,11,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,16577,1397703499,0,70887,0,249156,32,4,23,5,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59392,1,349402,11,0,0,11,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,70802,1,924850,20,0,0,19,1,0,0,0,0
2025-08-27 14:09:18.667145,838,15375,16914836,0,5637,0,53694,28,15,12,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,17579,1397703499,0,59289,0,984725,207,51,128,28,0,0,0,0,0
2025-08-27 14:09:18.667145,13449,13449,1397703499,0,70801,0,2310437,144,3,63,77,1,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1346981957,0,56673,1,74430,9,0,6,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16542,1397703499,0,70045,1,126908,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16544,1397703499,0,70045,1,219974,5,0,0,5,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59555,1,5262624,159,0,2,153,4,0,0,0,0
2025-08-27 14:09:18.667145,13449,13449,1397703499,0,70801,1,1595453,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16579,1397703499,0,70045,0,100913,21,0,20,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13752,1397703499,0,70887,0,20182,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16539,1397703499,0,70045,1,129350,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16541,1397703499,0,70045,1,138214,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:18.667145,13192,13201,16914836,0,5879,1,565800,39,0,29,9,1,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59555,0,1511780,319,90,190,39,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16536,1397703499,0,70045,1,253028,4,0,0,3,1,0,0,0,0
2025-08-27 14:09:18.667145,13095,13671,1397703499,0,59289,0,867281,168,31,118,18,1,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,70802,0,112670,28,0,26,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16540,1397703499,0,70045,1,153497,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16535,1397703499,0,70808,0,118403,44,20,23,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16535,1397703499,0,70045,0,30368,8,0,8,0,0,0,0,0,0
2025-08-27 14:09:18.667145,12972,12972,1397703499,0,59601,0,743367,158,16,132,10,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,70802,1,228385,6,0,0,6,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59392,0,44523,18,3,15,0,0,0,0,0,0
2025-08-27 14:09:18.667145,838,12627,16914836,0,5622,0,34814,20,9,10,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59600,0,438902,64,21,33,9,1,0,0,0,0
2025-08-27 14:09:18.667145,13253,16543,1397703499,0,70045,1,158088,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16545,1397703499,0,70045,0,4900,3,1,2,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13449,13449,1397703499,0,70799,1,2566368,76,0,1,75,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,59392,1,743139,21,0,0,21,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59600,1,2046844,58,0,0,58,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59555,1,1825643,61,0,0,61,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59713,0,163243,60,15,43,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13671,1397703499,0,70082,1,538643,16,0,0,16,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1346981957,0,56673,1,556233,52,1,28,23,0,0,0,0,0
2025-08-27 14:09:18.667145,12856,12856,1397703499,0,70049,1,1428938,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13671,1397703499,0,59289,1,3620106,111,0,1,109,1,0,0,0,0
2025-08-27 14:09:18.667145,838,15305,16914836,0,5598,0,61996,40,18,21,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13116,13757,1397703499,0,59699,1,2793396,79,0,0,79,0,0,0,0,0
2025-08-27 14:09:18.667145,16474,16474,1397703499,0,69758,1,2072487,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,70802,1,991040,24,0,0,24,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,59713,1,650860,22,0,0,22,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59713,0,82019,38,15,23,0,0,0,0,0,0
2025-08-27 14:09:18.667145,12825,12925,1346981957,0,56711,0,155197,78,35,41,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59600,0,866751,156,39,94,23,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16541,1397703499,0,70045,0,7379,6,2,4,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16538,1397703499,0,70045,0,5488,3,0,3,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,59555,0,2714648,283,82,145,51,5,0,0,0,0
2025-08-27 14:09:18.667145,12972,13527,1346981957,0,56613,1,184525,19,0,14,5,0,0,0,0,0
2025-08-27 14:09:18.667145,838,15305,16914836,0,5637,0,32167,20,9,11,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59392,0,172568,62,22,38,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13670,1397703499,0,70082,0,210838,44,7,32,5,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16535,1397703499,0,70808,1,421058,16,0,0,16,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59555,0,1063833,124,33,79,11,1,0,0,0,0
2025-08-27 14:09:18.667145,13253,16578,1397703499,0,70045,0,36899,10,1,9,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,16577,1397703499,0,59714,1,1502128,39,0,0,39,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59713,0,56046,18,4,13,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13192,13201,1346981957,0,57676,0,147894,78,37,38,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,59713,0,160324,42,13,26,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59600,0,400279,89,22,58,9,0,0,0,0,0
2025-08-27 14:09:18.667145,13116,16575,1346981957,0,56706,1,504522,39,0,10,29,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16578,1397703499,0,70808,0,127109,48,17,29,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59392,0,115951,44,10,32,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16538,1397703499,0,70045,1,114182,3,0,0,3,0,0,0,0,0
2025-08-27 14:09:18.667145,16474,16474,1397703499,0,69758,0,1568228,143,11,91,40,1,0,0,0,0
2025-08-27 14:09:18.667145,13253,16544,1397703499,0,70045,0,7831,5,0,5,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13752,1397703499,0,59714,1,29739,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13756,1397703499,0,59714,0,415662,81,4,72,5,0,0,0,0,0
2025-08-27 14:09:18.667145,838,15375,1397703499,0,58662,0,0,1,1,0,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,59713,1,459141,15,0,0,15,0,0,0,0,0
2025-08-27 14:09:18.667145,12825,12925,16914836,0,5637,1,361944,39,0,27,12,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13666,1397703499,0,59289,1,4490602,149,0,1,146,2,0,0,0,0
2025-08-27 14:09:18.667145,13253,16537,1397703499,0,70045,1,246739,5,0,0,5,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16545,1397703499,0,70045,1,123798,4,0,0,4,0,0,0,0,0
2025-08-27 14:09:18.667145,12758,12877,1346981957,0,56673,0,336551,183,84,95,4,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13670,1397703499,0,59289,1,5018125,160,0,2,157,1,0,0,0,0
2025-08-27 14:09:18.667145,13095,13671,1397703499,0,70082,0,123017,28,9,16,3,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1346981957,0,56673,1,239571,30,3,15,12,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13666,1397703499,0,70082,0,553978,52,14,27,11,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16543,1397703499,0,70045,0,2515,3,1,2,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16578,1346981957,0,57676,1,83437,8,0,6,2,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16537,1397703499,0,70045,0,7663,5,0,5,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13253,16536,1397703499,0,70045,0,6951,4,0,4,0,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13495,1397703499,0,70807,1,417117,11,0,0,11,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1346981957,0,56673,1,263021,26,0,19,7,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,59713,1,696827,21,0,0,21,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13753,1397703499,0,70887,1,49969,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13753,1397703499,0,70887,0,22957,1,0,0,1,0,0,0,0,0
2025-08-27 14:09:18.667145,13120,13756,1397703499,0,70887,0,320039,45,3,32,10,0,0,0,0,0
2025-08-27 14:09:18.667145,13095,13670,1397703499,0,59289,0,1805369,263,60,158,44,1,0,0,0,0
2025-08-27 14:09:18.667145,13253,16579,1346981957,0,57676,1,309324,26,0,10,16,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13494,1397703499,0,59555,1,3904537,122,0,0,121,1,0,0,0,0
2025-08-27 14:09:18.667145,13019,13019,1397703499,0,59555,1,5714274,175,0,1,174,0,0,0,0,0
2025-08-27 14:09:18.667145,13019,13672,1397703499,0,70802,1,1125183,28,0,0,28,0,0,0,0,0
2025-08-27 14:09:18.667145,838,15375,1397703499,0,58130,0,2281,1,0,1,0,0,0,0,0,0
